"probability","observed_nonfloor","overall_raw_nonfloor","complier_raw_nonfloor"
0.4755,0.648797858205049,0.645207699368488,0.643585724590028
0.476,0.648797858205049,0.645687596649517,0.644002762671448
0.4765,0.648797858205049,0.646093926589979,0.644353134136292
0.477,0.648797858205049,0.646487711252914,0.644783800980654
0.4775,0.648797858205049,0.646886767410944,0.645213424610317
0.478,0.648797858205049,0.647343509847833,0.645677752929287
0.4785,0.648797858205049,0.647783203553089,0.646057616368655
0.479,0.648797858205049,0.648197094673523,0.646471788614086
0.4795,0.648797858205049,0.648623846402162,0.646869422280542
0.48,0.648797858205049,0.649016700513167,0.647347090567868
0.4805,0.648797858205049,0.649473969909955,0.647761602648994
0.481,0.648797858205049,0.649932054556883,0.648198279958386
0.4815,0.648797858205049,0.650384939117665,0.64856585849876
0.482,0.648797858205049,0.650814850391833,0.648975628121325
0.4825,0.648797858205049,0.651174614303421,0.649378313829091
0.483,0.648797858205049,0.651575707135746,0.64980349784479
0.4835,0.648797858205049,0.651967443757549,0.650184515317362
0.484,0.648797858205049,0.652435026822085,0.650544757458227
0.4845,0.648797858205049,0.652854579100578,0.650983747087725
0.485,0.648797858205049,0.653222680704068,0.651346321650432
0.4855,0.648797858205049,0.653656015066084,0.651724785101814
0.486,0.648797858205049,0.654064249353361,0.652119058321014
0.4865,0.648797858205049,0.65455693614258,0.652563015493075
0.487,0.648797858205049,0.654901492530868,0.652959196454615
0.4875,0.648797858205049,0.6553266357887,0.653349530067697
0.488,0.648797858205049,0.655663412772799,0.653754067906793
0.4885,0.648797858205049,0.655981830858418,0.654143561326226
0.489,0.648797858205049,0.656460198914156,0.654591174959012
0.4895,0.648797858205049,0.656778957787643,0.654979013266647
0.49,0.64930225958907,0.657191106008819,0.655361916995646
0.4905,0.652038384990909,0.65754254709066,0.655726376071021
0.491,0.653282178526071,0.657978474069352,0.656050441413423
0.4915,0.655019360074174,0.658387480831604,0.656533391218769
0.492,0.657343316440245,0.658789043855156,0.656853908462691
0.4925,0.657693603537611,0.659194776093237,0.657234898464699
0.493,0.657693603537611,0.659588678515901,0.657670302243264
0.4935,0.658550278268714,0.660013711716874,0.658031859427052
0.494,0.659438289012996,0.660411309859978,0.658424206465071
0.4945,0.660211287145008,0.660838870547596,0.658830453945203
0.495,0.6617163253066,0.661220372972949,0.659256096941156
0.4955,0.662412356758884,0.661597138167247,0.659709885892354
0.496,0.663056866519181,0.661967849932615,0.660121051350156
0.4965,0.665235784341992,0.662365667816855,0.660512062403026
0.497,0.666306985702979,0.662800403854054,0.660891246710761
0.4975,0.666306985702979,0.663181014301391,0.661333631902449
0.498,0.666306985702979,0.663526560429594,0.661689788967703
0.4985,0.666306985702979,0.663893259299967,0.662110635901638
0.499,0.666306985702979,0.664332009511585,0.662556098438589
0.4995,0.666306985702979,0.664774340907439,0.662978426782405
0.5,0.666306985702979,0.665241808849956,0.663334586669198
0.5005,0.666306985702979,0.665708735719348,0.663730431546355
0.501,0.666306985702979,0.666095468708273,0.66411369453939
0.5015,0.666306985702979,0.666461538532509,0.664575336300208
0.502,0.667433600819914,0.666907391326254,0.665048195652779
0.5025,0.668053795813577,0.667407955854973,0.665508867775119
0.503,0.669209157145998,0.667831937229793,0.665885190312975
0.5035,0.670941826201163,0.66828497866774,0.666298815984397
0.504,0.673349986738111,0.668719420984048,0.666759997989365
0.5045,0.673780249437877,0.66912006540978,0.667209878388214
0.505,0.674630026966417,0.669537509077502,0.667685026581952
0.5055,0.674655379794383,0.669986268162023,0.668079881680572
0.506,0.674655379794383,0.670406217147002,0.668471923075509
0.5065,0.674655379794383,0.670803465177939,0.668918667883733
0.507,0.674655379794383,0.671174686938181,0.669375350175908
0.5075,0.675195382040445,0.671474579479057,0.66976299458325
0.508,0.676559714699364,0.671888761266882,0.670186305326178
0.5085,0.677912079718643,0.672306246268432,0.670552908900576
0.509,0.678735205442468,0.672720133237813,0.670962597108569
0.5095,0.678942785282886,0.673157695715728,0.67129256938963
0.51,0.679543861854286,0.673530918243186,0.671642329314341
0.5105,0.679543861854286,0.673894731154302,0.672069357819391
0.511,0.679543861854286,0.674248723589465,0.672537381790254
0.5115,0.679976554895353,0.67462977688145,0.672953720116237
0.512,0.68158066349983,0.675012611390677,0.673365529008122
0.5125,0.682754604906798,0.675458074028839,0.673704771797995
0.513,0.682754604906798,0.675773288558468,0.674078172690166
0.5135,0.682754604906798,0.676145354109216,0.674466582914894
0.514,0.684402871722262,0.67661138301842,0.674834269643064
0.5145,0.685889280440625,0.677068556967995,0.675260117999504
0.515,0.686097315662771,0.677465374938433,0.675633867223681
0.5155,0.687217708089246,0.677879578501271,0.675992106975747
0.516,0.687612435663453,0.678255277470732,0.676436369657575
0.5165,0.688611373016485,0.67861487009341,0.676888207444655
0.517,0.689173934772876,0.679071730916627,0.677299451279443
0.5175,0.689844686367855,0.679402657452261,0.677643674971937
0.518,0.690619104557388,0.679798084418337,0.678088382191851
0.5185,0.690619104557388,0.680223497116194,0.67840023855105
0.519,0.690619104557388,0.680601999719191,0.678831652151224
0.5195,0.690619104557388,0.681017450893024,0.679225626188517
0.52,0.690619104557388,0.681527854258774,0.679570728149721
0.5205,0.690619104557388,0.681880741735598,0.67998360276199
0.521,0.690619104557388,0.682329069570908,0.680422674408108
0.5215,0.690619104557388,0.682760828989651,0.680788704803214
0.522,0.690619104557388,0.683163697185508,0.681189581784688
0.5225,0.690619104557388,0.683495393779672,0.681586544892823
0.523,0.690619104557388,0.683941751948006,0.682022579232716
0.5235,0.690619104557388,0.684312214897691,0.682431171607364
0.524,0.690619104557388,0.684760271779329,0.682855325297884
0.5245,0.690619104557388,0.685136557081353,0.683191541652861
0.525,0.690619104557388,0.685523763914061,0.683567868439258
0.5255,0.690619104557388,0.68593336100558,0.683965173124
0.526,0.690619104557388,0.686344557544898,0.684326564519326
0.5265,0.690619104557388,0.686850083168672,0.684787013705751
0.527,0.690619104557388,0.687274458615772,0.685185873695665
0.5275,0.690619104557388,0.687684677261464,0.685650166735934
0.528,0.690994620692946,0.688073536141372,0.686036820583493
0.5285,0.692046432262365,0.688413992901928,0.686456984664331
0.529,0.693864343078941,0.688781404188503,0.686928224877686
0.5295,0.695482459242923,0.689241380002105,0.687357992296382
0.53,0.69701155015325,0.689625575623939,0.687770704834147
0.5305,0.697953497296351,0.689982825846921,0.688177330264254
0.531,0.698262101690902,0.690320787763444,0.688506434551335
0.5315,0.698262101690902,0.690778684500556,0.688968414669432
0.532,0.698262101690902,0.691149750826902,0.689372235371712
0.5325,0.698262101690902,0.691529635753802,0.68970138900374
0.533,0.698262101690902,0.691992898106928,0.69005241530492
0.5335,0.698262101690902,0.692412987225041,0.690448752098971
0.534,0.698262101690902,0.69280002051584,0.690870526062397
0.5345,0.699158581057453,0.693226526197062,0.691235940160978
0.535,0.700427058268016,0.693599306538063,0.691737106673063
0.5355,0.701260032105623,0.694017475364137,0.692171635762538
0.536,0.701260032105623,0.694407759772045,0.692483201639026
0.5365,0.70310182482292,0.69477416835926,0.692883915879751
0.537,0.704030122140485,0.695210986226215,0.69331888956571
0.5375,0.705140623827104,0.695576880667578,0.693736025846406
0.538,0.705695732448699,0.69606152019133,0.694083239942668
0.5385,0.705695732448699,0.696399921118465,0.694456186795918
0.539,0.706031326758823,0.696777561346321,0.694816189484922
0.5395,0.706970484846896,0.697196708237927,0.695230660315591
0.54,0.708903112033694,0.697555299348372,0.69561306555408
0.5405,0.7093885528218,0.697975210399199,0.696035620570884
0.541,0.712077024414595,0.698321185232871,0.696381671546052
0.5415,0.712929197871702,0.698717815651004,0.696771957942688
0.542,0.712931162099861,0.699160995514361,0.697197793075639
0.5425,0.712931162099861,0.699553493548555,0.697555062907275
0.543,0.712931162099861,0.700019448687665,0.697956489207381
0.5435,0.71323568154023,0.700431251706788,0.698306872278346
0.544,0.71468095258601,0.700777783641719,0.698732228028654
0.5445,0.714909634920471,0.701157373717985,0.699154904377473
0.545,0.71577217093987,0.701617123256614,0.69960526292282
0.5455,0.71577217093987,0.701996167294957,0.700010792682493
0.546,0.71577217093987,0.702393428030669,0.700429666227675
0.5465,0.717386204615199,0.70273426383164,0.700810945372619
0.547,0.719004054664279,0.703126521737227,0.701166768759186
0.5475,0.719928803246839,0.703521285410999,0.701604345115728
0.548,0.719978685914774,0.703929013984562,0.702019365974193
0.5485,0.720586992235259,0.70436784450352,0.70237731228046
0.549,0.721366492012549,0.704699068382876,0.70274973918731
0.5495,0.72184678911188,0.705072595664499,0.703110747981353
0.55,0.72349220965034,0.705442254000462,0.703528885923734
0.5505,0.725052591689793,0.705849803387085,0.703909567163723
0.551,0.725574721766187,0.706227782526912,0.704329372726886
0.5515,0.726847817268774,0.70660055643936,0.704669770793631
0.552,0.726847817268774,0.707092890031816,0.705035253564054
0.5525,0.726847817268774,0.707471784015456,0.705460600649639
0.553,0.726847817268774,0.707883524552666,0.705900402139989
0.5535,0.726847817268774,0.708290568552976,0.706276440640899
0.554,0.726847817268774,0.708658872139296,0.706628058780775
0.5545,0.726847817268774,0.708975134330875,0.707067908682002
0.555,0.726847817268774,0.709379003872747,0.707451923426774
0.5555,0.726847817268774,0.709765299528688,0.707866686031783
0.556,0.726847817268774,0.710210107548826,0.708241198627129
0.5565,0.726847817268774,0.71060013370281,0.708618219041152
0.557,0.726847817268774,0.710900517469995,0.708965354235679
0.5575,0.726847817268774,0.711237696495959,0.709443916736015
0.558,0.726847817268774,0.711599630179821,0.709816504767119
0.5585,0.726847817268774,0.712062261737629,0.710261038733144
0.559,0.726847817268774,0.712434987382387,0.710677649266252
0.5595,0.726847817268774,0.712828247767073,0.710985189116261
0.56,0.726847817268774,0.713243877568868,0.711319420273023
0.5605,0.726847817268774,0.713509194993989,0.711648571668877
0.561,0.726847817268774,0.713871382122428,0.712109015474119
0.5615,0.726847817268774,0.714232970007831,0.712517075393072
0.562,0.726847817268774,0.71452498501074,0.712986315306879
0.5625,0.726847817268774,0.715013779048554,0.713331633023074
0.563,0.726847817268774,0.715391073169873,0.713643651285116
0.5635,0.726847817268774,0.715842522349428,0.714050991565077
0.564,0.726847817268774,0.716261477344818,0.714390414111781
0.5645,0.726847817268774,0.716679291343756,0.714731009596979
0.565,0.726847817268774,0.716978650622364,0.715222496252736
0.5655,0.726847817268774,0.717336584004174,0.71562490650343
0.566,0.726847817268774,0.7177638410279,0.716035301126414
0.5665,0.726847817268774,0.718160047163064,0.716492639775582
0.567,0.726847817268774,0.718545510356868,0.716828511697448
0.5675,0.726847817268774,0.718904508790302,0.717186748450289
0.568,0.726847817268774,0.719254679528785,0.71750132480922
0.5685,0.726847817268774,0.719591993979338,0.717890760321199
0.569,0.726847817268774,0.71997797022706,0.718291672534534
0.5695,0.726847817268774,0.720356777792976,0.71873225231895
0.57,0.726847817268774,0.720713407272025,0.719063655042107
0.5705,0.726847817268774,0.721161294221044,0.719421174759925
0.571,0.726847817268774,0.721466992010588,0.719859301861028
0.5715,0.726847817268774,0.721854645305201,0.720249948908814
0.572,0.726847817268774,0.722243057921458,0.720607189769616
0.5725,0.726847817268774,0.722556551059331,0.72100005776708
0.573,0.726847817268774,0.722886384667743,0.721362230677254
0.5735,0.726847817268774,0.723291917107785,0.721742362640037
0.574,0.726847817268774,0.72358991056929,0.722096488867333
0.5745,0.726847817268774,0.723915135305226,0.722455232338358
0.575,0.726847817268774,0.724221864860265,0.722783966665386
0.5755,0.726847817268774,0.724585206126643,0.723204048742379
0.576,0.726847817268774,0.724935725945502,0.723516788326712
0.5765,0.726847817268774,0.725314502890578,0.723857650330641
0.577,0.726847817268774,0.725675911457548,0.724177191190566
0.5775,0.726847817268774,0.726100728275804,0.724530184069664
0.578,0.726847817268774,0.726441600226839,0.724921717483351
0.5785,0.726847817268774,0.726856359983843,0.7252433208787
0.579,0.726847817268774,0.727333360334975,0.725660238258214
0.5795,0.726847817268774,0.727657924577665,0.726069686690525
0.58,0.726847817268774,0.72798902079926,0.726412187119966
0.5805,0.72819331693646,0.728408591903426,0.726801059911564
0.581,0.729387284177239,0.728783851821746,0.727203030326217
0.5815,0.730323570153254,0.729241148230232,0.727567318818599
0.582,0.7323091828951,0.72968915075174,0.727944479703832
0.5825,0.733214590509478,0.730145723971205,0.728305794174555
0.583,0.733547364867927,0.730495163712518,0.728683095445997
0.5835,0.733547364867927,0.730857232750322,0.729150580763378
0.584,0.735413923716045,0.731333649841805,0.729622142287102
0.5845,0.738141789105414,0.731790532454321,0.730069600643946
0.585,0.739768572003761,0.7321903824817,0.730469398276261
0.5855,0.740085500669882,0.732568558878378,0.730794183699133
0.586,0.740085500669882,0.732956651356892,0.73120385088408
0.5865,0.740085500669882,0.733298406859161,0.73163665695667
0.587,0.740085500669882,0.733697520822575,0.732089170551468
0.5875,0.740085500669882,0.734082300372686,0.732443159867763
0.588,0.740085500669882,0.734410912539476,0.732851784769417
0.5885,0.740085500669882,0.734764728737753,0.733263494800329
0.589,0.741671519628079,0.735193620066122,0.733657656056673
0.5895,0.742026459971909,0.735605482112125,0.734088244548173
0.59,0.742900329485972,0.736013718096805,0.734432846982475
0.5905,0.743377444011599,0.736418666480676,0.734871069875304
0.591,0.744237385473246,0.736815750436162,0.735252820165263
0.5915,0.745072232106589,0.737257680820254,0.735711066512539
0.592,0.745725925045565,0.737570331504612,0.736105012457028
0.5925,0.746469819813544,0.737979643857567,0.736546415321661
0.593,0.746469819813544,0.738395515331627,0.7369531953476
0.5935,0.746469819813544,0.738808746246078,0.737386075634843
0.594,0.746723658793552,0.739124193961054,0.737735199326506
0.5945,0.747684243653109,0.739451393498118,0.738132364794176
0.595,0.747799970958279,0.739830811579478,0.738537485008256
0.5955,0.749817405754307,0.740183339726269,0.738905976410453
0.596,0.750672237869279,0.74048641487838,0.73927374968171
0.5965,0.750949461077744,0.740828114013716,0.73968662578899
0.597,0.752707393659945,0.741173632976736,0.740044401430298
0.5975,0.752707393659945,0.741572423238932,0.740375666056563
0.598,0.752742297163709,0.741891345253794,0.740677402272919
0.5985,0.75396095529964,0.742245438290617,0.741058078685378
0.599,0.755088240224604,0.742596766260387,0.741432971722225
0.5995,0.756503904862089,0.742925637694029,0.74175166613429
0.6,0.757313392167157,0.743269775852314,0.74209856333742
0.6005,0.758017272439295,0.743684226590474,0.742522856611448
0.601,0.758804816873193,0.744079564628534,0.742818450572651
0.6015,0.758804816873193,0.74446039776126,0.743153837340836
0.602,0.758804816873193,0.744828480952633,0.743531949262997
0.6025,0.758804816873193,0.745178871199071,0.743896957330643
0.603,0.758804816873193,0.745560207780559,0.744317016129971
0.6035,0.758804816873193,0.745945441545264,0.744659416551706
0.604,0.758804816873193,0.746345973557613,0.745027384883399
0.6045,0.758804816873193,0.746737545115522,0.745427033602297
0.605,0.758804816873193,0.747103384284443,0.745755785269113
0.6055,0.758804816873193,0.747518602632064,0.746112539133491
0.606,0.758804816873193,0.747906554164431,0.746525599470648
0.6065,0.758804816873193,0.748237091585206,0.74691212003331
0.607,0.758804816873193,0.748609471895061,0.747285593418306
0.6075,0.758804816873193,0.748990258188117,0.747633887296337
0.608,0.758804816873193,0.749367868028559,0.747997893720068
0.6085,0.758804816873193,0.749752940041002,0.748395516727637
0.609,0.758804816873193,0.750075998659981,0.748751616903536
0.6095,0.758804816873193,0.750410992979886,0.749142768870994
0.61,0.758804816873193,0.750774627504583,0.749522720778472
0.6105,0.760008032725805,0.751143188024449,0.74990424882293
0.611,0.760503190523412,0.751517102960463,0.750235323802849
0.6115,0.761764044207047,0.751904929992242,0.750581624205714
0.612,0.762395799088384,0.752242158945625,0.750968400091448
0.6125,0.763478535658968,0.752552334633256,0.75131799939583
0.613,0.764333286467098,0.752964539934179,0.751700963969265
0.6135,0.764768249327518,0.753342236564846,0.752059120459665
0.614,0.764768249327518,0.753641584370276,0.752380385912554
0.6145,0.764768249327518,0.754021364456235,0.752675419796467
0.615,0.764768249327518,0.754390178236869,0.753068975806177
0.6155,0.766145457430272,0.754769802236416,0.753395747355671
0.616,0.768274588167081,0.755161933171083,0.753718216212976
0.6165,0.769407493904196,0.755510149899887,0.754107879667144
0.617,0.76944640681397,0.755856643557345,0.754502431651495
0.6175,0.769765326471229,0.75622341753848,0.754928214267336
0.618,0.77037915682561,0.756576896151945,0.755352124527486
0.6185,0.770603453508045,0.756944544730814,0.755649890226297
0.619,0.771445800999093,0.757235340718199,0.756015762076548
0.6195,0.772304676839768,0.757639632974988,0.756342022442058
0.62,0.77351462613637,0.757983342164848,0.756700769994703
0.6205,0.774474553011706,0.758323819670353,0.757063694719871
0.621,0.775791789359264,0.758659408388992,0.757354119270223
0.6215,0.776315827974546,0.759064115679447,0.757741700563001
0.622,0.776315827974546,0.759386830399556,0.758108660810558
0.6225,0.776315827974546,0.75981360527784,0.758414903179966
0.623,0.776315827974546,0.760109033331684,0.758753418751118
0.6235,0.776315827974546,0.760468786076268,0.759129427108742
0.624,0.776315827974546,0.7608572469676,0.759412242245714
0.6245,0.776315827974546,0.761176857935773,0.759852248671825
0.625,0.776315827974546,0.761614036710731,0.760188459121133
0.6255,0.776315827974546,0.762012109175032,0.760511982937465
0.626,0.776315827974546,0.762438436426408,0.760858707922641
0.6265,0.776315827974546,0.762767269967764,0.761194617929921
0.627,0.776315827974546,0.763163176827999,0.761568706371299
0.6275,0.776315827974546,0.763510509342986,0.761991186427633
0.628,0.778029568433091,0.76388091738993,0.762378501878784
0.6285,0.778803160236765,0.764301390267436,0.762719629491212
0.629,0.779651786103583,0.764695952881893,0.763111683687514
0.6295,0.779927950313369,0.765097169779636,0.763462480666208
0.63,0.780186547751831,0.765465877375478,0.763824373658229
0.6305,0.780745770711167,0.765823122470081,0.764187318031614
0.631,0.781861796135237,0.766139283601762,0.764584402083876
0.6315,0.781910437375266,0.766429707466939,0.764969475038618
0.632,0.781910437375266,0.766769103959819,0.765343978756134
0.6325,0.782476727322427,0.767146558735444,0.765702571757384
0.633,0.785190398805554,0.767476272925005,0.766070314017804
0.6335,0.785868318372237,0.767890752711901,0.766360801049876
0.634,0.786586798083917,0.768233556740624,0.766697219233164
0.6345,0.787392039429005,0.768635847916781,0.767077232722961
0.635,0.787392039429005,0.769008133501302,0.767465302411132
0.6355,0.787392039429005,0.769403822749721,0.767894831573523
0.636,0.787392039429005,0.769730968299713,0.768271672572967
0.6365,0.787392039429005,0.770066102132854,0.76866545117549
0.637,0.787392039429005,0.770443648348236,0.769003673886522
0.6375,0.787392039429005,0.77076365010511,0.76939136014649
0.638,0.787392039429005,0.771151121481953,0.769686846427548
0.6385,0.787392039429005,0.771426018853203,0.770029479126331
0.639,0.787392039429005,0.771787827414536,0.770386943685766
0.6395,0.787392039429005,0.772177595000829,0.770735838272154
0.64,0.787392039429005,0.77253609727733,0.771129695522545
0.6405,0.787392039429005,0.77293958469759,0.771428680953125
0.641,0.787392039429005,0.773380963880501,0.771789187080498
0.6415,0.787392039429005,0.77379728178269,0.772184831759572
0.642,0.787392039429005,0.774120801982516,0.772558897750964
0.6425,0.787392039429005,0.774457104766046,0.772947356098603
0.643,0.787392039429005,0.774818267029876,0.773425422141985
0.6435,0.787392039429005,0.775194314376138,0.773853251856793
0.644,0.787392039429005,0.775528590400947,0.774151628327383
0.6445,0.787392039429005,0.775843741615798,0.774499192686105
0.645,0.787392039429005,0.77622253238007,0.77485537948359
0.6455,0.787392039429005,0.776577559296706,0.775222136752077
0.646,0.787392039429005,0.776937039340855,0.775578667920741
0.6465,0.787392039429005,0.777253120785406,0.77591990345499
0.647,0.787392039429005,0.777662133512175,0.776372698262098
0.6475,0.787392039429005,0.778030779811397,0.776720787113397
0.648,0.787392039429005,0.778427583720135,0.777045689166433
0.6485,0.787392039429005,0.778839512955687,0.777401532793344
0.649,0.787392039429005,0.779274238575913,0.777780695279322
0.6495,0.787392039429005,0.779570463109087,0.778142809670677
0.65,0.787392039429005,0.779919595189581,0.778519902489693
0.6505,0.787392039429005,0.780323347652581,0.778925353498899
0.651,0.787392039429005,0.780693850038599,0.7793270699775
0.6515,0.787392039429005,0.781065069494874,0.779649241330862
0.652,0.787392039429005,0.78150019590894,0.780032153867525
0.6525,0.787392039429005,0.781870243473203,0.780424482386044
0.653,0.787392039429005,0.782322982327812,0.780777741146308
0.6535,0.787392039429005,0.78272642318196,0.781185547338363
0.654,0.787392039429005,0.783073240292142,0.78157674139701
0.6545,0.787392039429005,0.783368432424283,0.781944763771392
0.655,0.787392039429005,0.783741347744358,0.782419171416536
0.6555,0.787392039429005,0.784126114123737,0.782809819709839
0.656,0.787392039429005,0.784447216579267,0.783171844721724
0.6565,0.787392039429005,0.784806060742012,0.783539579541474
0.657,0.787392039429005,0.78515893254627,0.78392706900969
0.6575,0.787392039429005,0.785523601761239,0.784242207735089
0.658,0.787392039429005,0.785813758903933,0.784589642942109
0.6585,0.787392039429005,0.786148730333147,0.784931831095072
0.659,0.787392039429005,0.786502167415795,0.785363369956992
0.6595,0.787392039429005,0.786892557749378,0.785697791445366
0.66,0.787392039429005,0.787196602737448,0.786069325722469
0.6605,0.787392039429005,0.787582364588568,0.786419028958873
0.661,0.787392039429005,0.787998235250467,0.786796017194945
0.6615,0.787392039429005,0.788322660617445,0.787069506248364
0.662,0.787392039429005,0.788733186582735,0.787445220324364
0.6625,0.787392039429005,0.789033894578093,0.787799165385373
0.663,0.787392039429005,0.78947587602038,0.788215693841175
0.6635,0.787392039429005,0.789814717522555,0.788609374867232
0.664,0.787392039429005,0.79028055232774,0.78894645465334
0.6645,0.787392039429005,0.790623219847514,0.789297589246913
0.665,0.787392039429005,0.790969749499091,0.789628909250241
0.6655,0.787392039429005,0.791352550756551,0.790014064259836
0.666,0.787392039429005,0.791685980702636,0.790412492601604
0.6665,0.788150703755772,0.79199539118027,0.790758395238914
0.667,0.789769306313329,0.792326834764216,0.791121462329089
0.6675,0.791434270359857,0.792739320276037,0.791485946534624
0.668,0.792334829445466,0.793056251657752,0.791819006574156
0.6685,0.792765109235685,0.793468972379765,0.792098096087164
0.669,0.792765109235685,0.793816452980448,0.792461170811739
0.6695,0.793051979530383,0.794183975122853,0.792873247237593
0.67,0.793827074554833,0.794580072415944,0.793212829409639
0.6705,0.794356502914327,0.794944292533908,0.79361903558689
0.671,0.795234115988831,0.79533230544852,0.79395805448721
0.6715,0.795984403720011,0.795764982621045,0.794325626522273
0.672,0.798033861226659,0.796130654476257,0.794717655130039
0.6725,0.798033861226659,0.796420088390898,0.795074385550472
0.673,0.798033861226659,0.796761506920165,0.795428432235673
0.6735,0.798033861226659,0.797081177592471,0.7958348371861
0.674,0.798033861226659,0.797475237573824,0.796201916614278
0.6745,0.798033861226659,0.797843733061274,0.796513934539479
0.675,0.798033861226659,0.798203812843646,0.796882455012997
0.6755,0.798033861226659,0.798584322189091,0.797222961299422
0.676,0.798033861226659,0.798907643250365,0.79761823833634
0.6765,0.798728304739117,0.799272757621328,0.797946482279255
0.677,0.799668633038057,0.799676599832572,0.798343135029177
0.6775,0.800539200114625,0.800080082525313,0.798690931709794
0.678,0.800649485771287,0.800460759109637,0.798978137162682
0.6785,0.802176431889199,0.800823046624937,0.799346950853703
0.679,0.80233293753765,0.801168827784817,0.799776064537756
0.6795,0.80320226902451,0.801504809899504,0.800139848353349
0.68,0.80320226902451,0.801870342221023,0.800544187809882
0.6805,0.804468090728447,0.802281882163838,0.800886037000847
0.681,0.805750024227227,0.802644501973205,0.801204566737906
0.6815,0.806654045437822,0.803036573000442,0.801597802799231
0.682,0.807972432925565,0.803431664680366,0.801988212459576
0.6825,0.808274083446812,0.803793264967123,0.802345241099906
0.683,0.808274083446812,0.804178977401453,0.802669902563451
0.6835,0.808274083446812,0.804597143878838,0.803061410905287
0.684,0.808274083446812,0.80493583520697,0.803432936006542
0.6845,0.808274083446812,0.805347016708797,0.803742603113691
0.685,0.808274083446812,0.80576637727158,0.804125272976084
0.6855,0.808319845995288,0.806167133498154,0.80455427261962
0.686,0.810084445934913,0.806522236832593,0.804926686562131
0.6865,0.810550224224477,0.806867180188476,0.805298973841338
0.687,0.811272289868842,0.807208159974273,0.805752873776508
0.6875,0.813252848858161,0.807561794265068,0.806131043619838
0.688,0.813252848858161,0.807875944961527,0.806488610763426
0.6885,0.813252848858161,0.808266985448047,0.80682812699032
0.689,0.813252848858161,0.808656287255673,0.807180696156099
0.6895,0.813252848858161,0.809021150712048,0.807520834592743
0.69,0.813252848858161,0.809329631047402,0.807852861486166
0.6905,0.813252848858161,0.809714109693998,0.808233111099082
0.691,0.813252848858161,0.810059436270904,0.808596321193482
0.6915,0.813252848858161,0.810382728318682,0.808970356914497
0.692,0.814237734319464,0.810693830225658,0.809229480703916
0.6925,0.815556563894796,0.81103698874194,0.809576467883114
0.693,0.816610913461877,0.811378904549715,0.809971391909408
0.6935,0.817563256850482,0.811718590926709,0.810273074704781
0.694,0.818141918049088,0.812042215204331,0.810545928132379
0.6945,0.818141918049088,0.812440044541636,0.810890645820518
0.695,0.818141918049088,0.812859242752551,0.811274699750781
0.6955,0.818141918049088,0.813259399493341,0.811604242694178
0.696,0.818320129414954,0.813619613341442,0.81196090329337
0.6965,0.819006151104183,0.813951486607364,0.81240494523488
0.697,0.819350854755709,0.814307294799017,0.812785833238513
0.6975,0.81964663973283,0.814698529779433,0.813153837487347
0.698,0.820340914043256,0.815091385212248,0.813543577143018
0.6985,0.82187736550285,0.815433787854623,0.813903191182895
0.699,0.822310475053988,0.81579735221579,0.814249859375793
0.6995,0.822937205698969,0.816196978729491,0.814645855288299
0.7,0.823094958098579,0.816620266703673,0.815015738348227
0.7005,0.82389486036441,0.816886893861711,0.815345288534861
0.701,0.82389486036441,0.817191891821627,0.815741636362214
0.7015,0.825018895691563,0.817544004172954,0.816060125027995
0.702,0.825759497191764,0.817902325784989,0.816440677258478
0.7025,0.825785722506067,0.818267802376049,0.816767152859824
0.703,0.82631391833034,0.818615125062552,0.81711833096073
0.7035,0.827663501255355,0.819029419154665,0.817398446812231
0.704,0.827663501255355,0.819416556923661,0.817731070588108
0.7045,0.827663501255355,0.81979592323859,0.818098377613597
0.705,0.829379246811014,0.820267497429315,0.818461904823189
0.7055,0.830982778534137,0.820652671699042,0.818830668141611
0.706,0.83156473809418,0.821045784182986,0.819176922265976
0.7065,0.832301879265657,0.821433871469034,0.819579655505135
0.707,0.833281896515478,0.821770834568998,0.820007259410284
0.7075,0.833998183625707,0.822150187762226,0.820409288678247
0.708,0.835138362140943,0.822499215395945,0.820819839643275
0.7085,0.835956334635294,0.822839397114238,0.8211751561049
0.709,0.836838330415461,0.823242011169379,0.821558170279991
0.7095,0.836862310742941,0.823630915192268,0.821898353747862
0.71,0.836862310742941,0.823999092396879,0.822270119919879
0.7105,0.836862310742941,0.824271890954167,0.822579923011407
0.711,0.836862310742941,0.824655832632039,0.822959987286753
0.7115,0.836862310742941,0.825023562627789,0.823309906850486
0.712,0.836862310742941,0.82543297636353,0.823669443865473
0.7125,0.836862310742941,0.825802609880582,0.823991750489818
0.713,0.836862310742941,0.826125882193817,0.824256804759943
0.7135,0.836862310742941,0.826448936819718,0.824630765013213
0.714,0.836862310742941,0.826925103490647,0.82500485002536
0.7145,0.836862310742941,0.827334759893222,0.825341437799843
0.715,0.836862310742941,0.827748390729153,0.825757084430218
0.7155,0.836862310742941,0.828099879805097,0.826075914929215
0.716,0.836862310742941,0.828418932791717,0.826414370107789
0.7165,0.836862310742941,0.828736166358786,0.826831313319022
0.717,0.836862310742941,0.829003293407503,0.827284346539078
0.7175,0.836862310742941,0.829401256494028,0.827665568330013
0.718,0.836862310742941,0.82975545653364,0.827995558235853
0.7185,0.836862310742941,0.830161775739058,0.82839575856704
0.719,0.836862310742941,0.830487506370858,0.828719369451464
0.7195,0.836862310742941,0.830862961222817,0.829002247482276
